CIK,average_gross_margin_pre,average_net_margin_pre,average_operating_margin_pre,average_revenue_growth_pre,baseline_assets,baseline_market_cap_if_available,baseline_revenue,bnpl_control_status,broad_bnpl_category,cash_to_assets_pre,category_confidence,company_name,control_id,detailed_bnpl_category,exchange,expanded_control_sample,gross_margin_pretrend,leverage_pre,log_assets_2019,log_revenue_2019,manual_review_required,match_distance,match_quality,match_rank,matched_treated_CIK,matched_treated_company,operating_margin_pretrend,preferred_control_sample,revenue_pretrend,sic_code,sic_description,size_bucket,ticker
0001122904,0.26223805780242543,0.04687805573324134,-0.004166096560413041,-0.6089166702215651,955813000.0,,998763000.0,NO_BNPL_EVIDENCE,Electronics & Technology,0.19900126907669177,MEDIUM,"NETGEAR, INC.",CONTROL_0109,Computers & Tablets,Nasdaq,True,-0.0028953859780162282,0.3631672722593227,20.67807284518763,20.722028071230387,False,0.3214322194958242,HIGH,1,0001500435,"GoPro, Inc.",-0.007370208589018487,True,-0.009135559923575403,3576,Computer Communications Equipment,Small-scale revenue proxy,NTGR
0000075288,0.571905631357785,0.05578728141326533,0.07975126455338613,0.024598748390240833,1033369000.0,,1122790000.0,NO_BNPL_EVIDENCE,Apparel & Personal Care,0.05076598969003328,MEDIUM,OXFORD INDUSTRIES INC,CONTROL_0110,Clothing & Accessories,NYSE,True,-0.0005348899694876601,,20.756090175302766,20.839082496106677,False,0.444811830396054,HIGH,1,0000910521,DECKERS OUTDOOR CORP,-0.0018980850054613598,True,0.009105060783907321,2320,"Men's & Boys' Furnishgs, Work Clothg, & Allied Garments",Small-scale revenue proxy,OXM
0000896156,0.5477973530763782,0.04151186773368268,0.059608187354913286,-0.05249653084826572,510351000.0,,746684000.0,NO_BNPL_EVIDENCE,Home & Appliances,0.04080329028452967,MEDIUM,ETHAN ALLEN INTERIORS INC,CONTROL_0111,Home & Appliances,NYSE,True,-0.00035898968397453244,0.2869045029793221,20.05060928225146,20.431152628161517,True,1.0286902326564387,LOW,1,0001579157,VINCE HOLDING CORP.,-0.004346338365335389,True,-0.0018328402694091958,2511,"Wood Household Furniture, (No Upholstered)",Small-scale revenue proxy,ETD
0000701719,0.18506320996661427,0.023853895581435292,0.02731519704339094,0.22448345824943852,27003394.0,,82024497.0,NO_BNPL_EVIDENCE,Apparel & Personal Care,0.16704048387399006,HIGH,Envela Corp,CONTROL_0112,Clothing & Accessories,NYSE,True,0.002202803679191328,0.58545307304704,17.11147311977226,18.222528504515893,False,0.8860347121788282,HIGH,1,0001130713,"BED BATH & BEYOND, INC.",0.00575703399071034,True,0.01973353986990101,5944,Retail-Jewelry Stores,Micro-scale revenue proxy,ELA
0001318484,,,0.025296407533752122,0.050881768103069214,459145000.0,,781925000.0,NO_BNPL_EVIDENCE,Apparel & Personal Care,,HIGH,Citi Trends Inc,CONTROL_0113,Clothing & Accessories,Nasdaq,True,,0.6274728027093838,19.944876622277047,20.47726938598174,False,0.2237523649945212,HIGH,1,0000799288,"LANDS' END, INC.",-0.0008384076825380648,True,0.008945959920727985,5600,Retail-Apparel & Accessory Stores,Small-scale revenue proxy,CTRN
0001473334,0.27419106782605995,0.27730504513086074,0.20937854873760123,-0.11602592815041675,71555593.0,,21983279.0,NO_BNPL_EVIDENCE,Home & Appliances,0.10374029043404057,MEDIUM,XMax Inc.,CONTROL_0114,Home & Appliances,Nasdaq,True,0.016973641644811036,0.07698974697896781,18.085985230024196,16.905792676887064,False,1.2685285337335803,MEDIUM,1,0001687229,Invitation Homes Inc.,0.03410880898915149,True,-0.05368085770872744,2510,Household Furniture,Micro-scale revenue proxy,XMAX
0001606909,,0.03663972800467676,0.06305915663257643,0.25790272606351905,479902831.0,,412197819.0,NO_BNPL_EVIDENCE,Entertainment,0.10534443169392348,LOW,Pangaea Logistics Solutions Ltd.,CONTROL_0115,Gaming & Entertainment,Nasdaq,True,,,19.98909420595673,19.83701393528582,True,0.9670984782083947,LOW,1,0001524025,"TILLY'S, INC.",0.0004806222130652003,True,0.03210590809390343,4412,Deep Sea Foreign Transportation of Freight,Small-scale revenue proxy,PANL
0000912728,0.5472430911378074,0.0641661416436033,0.0907328054753389,0.1292087637830162,990878000.0,,1410395000.0,NO_BNPL_EVIDENCE,Sports & Leisure,0.06534507779968876,MEDIUM,FORWARD AIR CORP,CONTROL_0116,Sports & Outdoor,Nasdaq,True,,,20.714101976744107,21.06713564394806,True,0.9220630952756546,LOW,1,0001670592,"YETI Holdings, Inc.",0.0021840277720779023,True,0.036983553380950544,4731,Arrangement of Transportation of Freight & Cargo,Small-scale revenue proxy,FWRD
0000895447,0.29733856229034744,0.03306917397972678,0.04701992869979816,0.00980323461613375,647712000.0,,796676000.0,NO_BNPL_EVIDENCE,Apparel & Personal Care,0.05204010424386147,HIGH,SHOE STATION GROUP INC,CONTROL_0117,Clothing & Accessories,Nasdaq,True,0.0005982524783828827,0.5356763499827084,20.2889567110774,20.495958629634266,False,0.22574036679656884,HIGH,1,0000018255,CATO CORP,0.00023499626976194733,True,0.004326095654661977,5661,Retail-Shoe Stores,Small-scale revenue proxy,SHOE
0000216085,0.5435105992672974,0.029991283679520375,,-0.00757867563334344,560072000.0,,802291000.0,NO_BNPL_EVIDENCE,Home & Appliances,0.1352308274650402,HIGH,HAVERTY FURNITURE COMPANIES INC,CONTROL_0118,Home & Appliances,NYSE,True,0.00047500290030859545,0.5348758731020298,20.143575904857443,20.502981942911994,True,2.65,REVIEW,1,0001957132,"SharkNinja, Inc.",,True,0.0011836317405662588,5712,Retail-Furniture Stores,Small-scale revenue proxy,HVT
0001669779,0.27923716461226383,-0.00495053738149204,0.03752663860893709,0.07038623633129557,3376240000.0,,4892019000.0,NO_BNPL_EVIDENCE,Automotive,0.04369387247352084,HIGH,"Camping World Holdings, Inc.",CONTROL_0119,Automotive,NYSE,True,-0.003617874668737036,1.0471637087410848,21.940028501200736,22.310870938655864,False,0.39737449640053696,HIGH,1,0001158449,ADVANCE AUTO PARTS INC,-0.012192935146880794,True,0.012267908348711491,5500,Retail-Auto Dealers & Gasoline Stations,Mid-scale revenue proxy,CWH
0000933034,0.13045089494291995,-0.0008054943782556085,0.02847381625153286,0.06363416142549436,312736000.0,,487006000.0,NO_BNPL_EVIDENCE,Automotive,0.02496994269927351,MEDIUM,STRATTEC SECURITY CORP,CONTROL_0120,Automotive,Nasdaq,True,-0.002962014099999775,,19.5608699421207,20.00378700129951,False,0.5725486352520931,HIGH,1,0001378950,"CarParts.com, Inc.",-0.002309514855421784,True,0.0178547683414626,3714,Motor Vehicle Parts & Accessories,Small-scale revenue proxy,STRT
0000895456,0.33934855837713274,0.052780279525963425,0.06560425321463254,0.0060529301163908976,205826000.0,,270408000.0,NO_BNPL_EVIDENCE,Apparel & Personal Care,0.07539377921156705,MEDIUM,"ROCKY BRANDS, INC.",CONTROL_0121,Clothing & Accessories,Nasdaq,True,0.0027422338961495714,0.2000233206689145,19.142541709633257,19.41544248749425,False,0.7676432284853263,HIGH,1,0001041859,"Childrens Place, Inc.",0.004422321518830222,True,0.000345109345294784,3140,"Footwear, (No Rubber)",Micro-scale revenue proxy,RCKY
0000807882,0.5771050914965841,0.11223844365183437,0.218815971476879,-0.12122683266605704,958483000.0,,950107000.0,NO_BNPL_EVIDENCE,Entertainment,,LOW,JACK IN THE BOX INC,CONTROL_0122,Gaming & Entertainment,Nasdaq,True,0.02234325893523636,,20.680862384246783,20.67208516779535,True,1.436819918462683,LOW,1,0001490281,"Groupon, Inc.",0.007324586657324112,True,-0.0419417692439108,5812,Retail-Eating Places,Small-scale revenue proxy,JACK
0001319947,0.2844999478854466,,0.03345592383653858,0.09054443641983174,2465070000.0,,3492687000.0,NO_BNPL_EVIDENCE,Apparel & Personal Care,0.03511624416345175,HIGH,Designer Brands Inc.,CONTROL_0123,Clothing & Accessories,NYSE,True,-0.001098200518411168,0.7075482643494911,21.625486041603786,21.973937190969085,False,0.279386259607052,HIGH,1,0000028917,"DILLARD'S, INC.",-0.004172564981157968,True,0.01816684576169656,5661,Retail-Shoe Stores,Mid-scale revenue proxy,DBI
0000002186,0.37628130279558125,-0.043263586881207315,-0.05816839265950396,-0.05109502917830994,37940000.0,,40100000.0,NO_BNPL_EVIDENCE,Electronics & Technology,0.12324723247232472,LOW,BK Technologies Corp,CONTROL_0124,Phones & Smartwatches,NYSE,True,0.00047807490419173526,0.3865050079072219,17.45151652247114,17.506886892276796,True,0.511971437884345,HIGH,1,0001493761,Turtle Beach Corp,-0.012977403449952407,True,0.015962541460210873,3663,Radio & Tv Broadcasting & Communications Equipment,Micro-scale revenue proxy,BKTI
0000037472,0.19531641368025032,0.002666120010371531,0.008402400285490061,-0.03733749679225112,254287000.0,,443588000.0,NO_BNPL_EVIDENCE,Home & Appliances,0.08748775989334885,MEDIUM,FLEXSTEEL INDUSTRIES INC,CONTROL_0125,Home & Appliances,Nasdaq,True,-0.006360453980930706,0.19214509589558254,19.353974108362085,19.910406761676935,True,2.65,REVIEW,1,0002085187,"Bob's Discount Furniture, Inc.",-0.013881475366968397,True,-0.007663536385414487,2510,Household Furniture,Small-scale revenue proxy,FLXS
0001009829,0.2564035270497198,-0.16775658182574446,-0.1273227730083423,-0.08651738126628525,365222000.0,,598649000.0,NO_BNPL_EVIDENCE,Kids & Toys,0.16870013306974935,MEDIUM,JAKKS PACIFIC INC,CONTROL_0126,Toys & Hobbies,Nasdaq,True,-0.0044788949937835075,0.9876677746685577,19.716015945834528,20.210186007700607,True,2.65,REVIEW,1,0001315098,Roblox Corp,-0.0073374679761292316,True,-0.008311738082204728,3944,"Games, Toys & Children's Vehicles (No Dolls & Bicycles)",Small-scale revenue proxy,JAKK
0000033488,0.2883123824916336,0.07254347059979194,0.06352369770708871,0.08038051182074735,148779000.0,,203372000.0,NO_BNPL_EVIDENCE,Kids & Toys,,MEDIUM,ESCALADE INC,CONTROL_0127,Toys & Hobbies,Nasdaq,True,0.0019105902409061277,0.15196365078404883,18.81797254137137,19.13054737231908,False,0.4550197779112605,HIGH,1,0001113809,BUILD-A-BEAR WORKSHOP INC,-0.00235567122694588,True,0.017823831144415186,3949,"Sporting & Athletic Goods, NEC",Micro-scale revenue proxy,ESCA
